SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
24/02/2025   ;21        ;TNNC5BCJLRM3;ENAT2HASSAN24APP  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNNEAGRSF0D0;ENDA B0731 11%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNNI3UPDYO12;"ENAT22023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNNS9SUDVGS5;ENAT4 HASSAN23 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNNUS2JABSF6;"BTA 9,4% aout 2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNNW3558ZUL9;ATLB1029 10.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNNZ2M9ZHIT3;"ENAT2 2023 9,95% C";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNO6AI2ZF0D3;TJL 0329 10.6% AP5;99.460    ;99.460    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNOAYHSVTHY1;"ENAT42022 9,35%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNODT4SXV9P9;BSC0627 9.15% IF5 ;98.440    ;98.440    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNOODT102PF5;"BTA 9,87% Oct 2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNOXRGYG8RL8;BTA 8% Nov 2025   ;99.100    ;99.100    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNP89T6GPQD0;TLF0929 T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNPDPODY2398;"ENAT3 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNPECGNMPEV9;"ENAT32023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNPSL0PEJVO7;"ENAT1 2022 A 8,80%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNPZ2BZUFO23;BSE0629 9.45% IF7 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNQCK0BPZ5A4;"ENT2 22 T+2,15%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNQHMI7RIBR5;"ENAT1 2022CT+2,65%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNQR5G236GA1;ENAT4 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNQVHB5WZ2K2;"ENAT2 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNQYE48RCJT2;TLF0129T+2.5%AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNR0O99VZUY8;TLF1027 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNR3ZRJWC984;ABSD1030 T+2.4%IF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNR4CLXNS261;WIB A 0128 9.25%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNRGVSC8DE36;"ENAT3 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNRLFZ5FIX29;"ENAT1 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNRS9CVT3SJ7;"ENAT32023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNS5WSWT6FD4;TAYB1031T+3.2%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNS70RLC1A97;ENAT2 HASSAN23 APP;70.000    ;70.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNSAWK5L94U9;"ENT42024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNSH8NXC1WC4;BHSA1026T+2.55P5-1;101.490   ;101.490   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNSTVM3VL445;ENAT2HASSAN2024 B ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNSUXW7EBUQ0;"ENT32021T+2,45%APP";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNT8IJDMSJP7;ENAT4 HASSAN2023 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNTGLIP3KDL6;STBSB0127 8.95%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNTKTEO5CIW5;"ENAT1 2023 9,95% C";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNTMJ1DJ4SH4;ABSC1030T+2.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNTPNCECEBC3;"ENAT4 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNU9AUB15T16;ENAT2 HASSAN2022 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNUALDKV3BS3;BSB0627T+2.55% P5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNUSNP2H8PH1;TLF 0529T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNUWXR58DVH5;"ENAT1 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNV0IKZMIIV2;ENAT1HASSAN2024 B ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNVE955M6R90;"ENAT3 2023 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNVFSFLG1FH4;"ENAT4 2022T+2,25%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNVI299YK4C1;"ENT32023T+1,7% APP";97.500    ;97.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNVSDML2VYJ5;ENAT3 HASSAN2021 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNW1CN5IM5T4;ENAT1 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNWL1ODSWXK1;"ENT3 22 T+2,15%APP";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNWQS0MZ65V8;STBSA0127 8.7% AP5;99.520    ;99.520    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNWRCVSYL730;"ENAT4 2022 9,4% B ";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNWYE1PN6WF5;ATLB1030 10.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNX0K9990B08;"ENAT2 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNX8RLJOS6K2;ENAT1HASSAN2024APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNXFR5BNBPM9;STBSC0127 9.1% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNXIY8MEDJE3;TLF 1027 10% AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNXJGTXAROH4;"BTA 9,90% Dec 2034";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNXNSU5ILBI2;"ENAT32022 9,25%APP";93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNY1F6BOX6F5;"CIL0628 10,55% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNYJL6N2AEP6;TLF 0427 9.6% AP5 ;100.440   ;100.440   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNYQ67ISIXE1;TAY A1029T+2.95%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNYZO6UGUZ33;"ENAT3 2021 8,80% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNZ2FOAA15O9;"ENT32024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNZBXQU5RZ91;"ENAT32021 8,70%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNZQNUDKX2Y3;ENAT4 HASSAN2024 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;21        ;TNZSBU7F6WY7;TLF SA1026 9.8%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001000116;MONOPRIX Da       ;1.080     ;1.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001000124;MNP Da 1/2 100611 ;2.520     ;2.520     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001000132;MNP Da 1/5 040612 ;0.840     ;0.840     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001000140;MNP Da 1/5 160615 ;0.700     ;0.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100288;SFBT (Da 1/6)     ;36.440    ;36.440    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100296;SFBT (Da 1/7)     ;27.330    ;27.330    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100304;SFBT (Da 1/2) 2001;63.780    ;63.780    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100312;SFBTDa1/2(11/4/02);42.520    ;42.520    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100320;SFBT Da 1/12 2006 ;6.540     ;6.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100338;SFBT DA2007 1/13  ;5.610     ;5.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100346;SFBT Da5/56 120510;5.970     ;5.970     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100353;SFBT Da5/61 300311;5.070     ;5.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100361;SFBT Da10/66 03712;8.140     ;8.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100387;SFBT Da1/19 280513;2.690     ;2.690     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100403;SFBT DA 1/8 200514;5.670     ;5.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100411;SFBT DA 1/6 120515;6.480     ;6.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100429;SFBT DA 1/7 040516;4.860     ;4.860     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100437;SFBT DA1/10 040517;3.090     ;3.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100445;SFBT DA 1/4 300418;6.180     ;6.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100452;SFBT DA 1/5 130519;4.120     ;4.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001100460;SFBT DA 1/4 200720;4.120     ;4.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200419;TUNISAIR - Da 01  ;0.570     ;0.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200468;TUNISAIR - Da 04  ;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200476;TAIR Da1/10 010799;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200492;TAIR Da1/10 030700;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200518;TUNISAIR Da 1/10  ;0.050     ;0.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200534;TAIR Da1/22 310806;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200542;TAIR Da 1/5 010908;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001200567;TAIR Da1/11 170709;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001400720;SPDIT Da 1/24 3512;0.670     ;0.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001600162;TJARI - (Da)      ;5.070     ;5.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001600261;TJARI -  Da39     ;3.250     ;3.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001600501;TJARIDA1/40 250518;1.980     ;1.980     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001800465;BIAT Da32 4/60    ;9.900     ;9.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001800507;BIAT Da36 1/24    ;5.940     ;5.000     ;5.000     ;5.000     ;69                ;4              ;345.000
24/02/2025   ;32        ;TN0001800622;BIAT DA1/20 290620;6.790     ;4.990     ;4.990     ;4.990     ;53                ;5              ;264.470
24/02/2025   ;32        ;TN0001900612;BQ HABITAT (Da)   ;1.690     ;1.690     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001900679;BH Da 1/20 150999 ;1.530     ;1.530     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001900711;BH Da1/25 14022000;1.180     ;1.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001900778;BHDA 1/15 28052007;1.840     ;1.840     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001900901;BH DA 1/3 270715  ;6.900     ;6.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0001900992;BH DA 1/5 171117  ;3.450     ;3.450     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002100915;TUN. LEAS. (Da 10);2.860     ;2.860     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002100956;TLS Da 1/4        ;10.860    ;10.860    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002100980;TLS Da 1/5(021202);7.240     ;7.240     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101012;TLS Da 1/6(181203);5.170     ;5.170     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101061;TLS Da 1/7(061204);3.880     ;3.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101152;TLS Da1/55(010307);0.480     ;0.480     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101210;TLS Da 1/56 030308;0.470     ;0.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101319;TLS Da 1/57 020309;0.450     ;0.450     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101392;TLS Da 1/68 301209;0.370     ;0.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101400;TLS Da 1/69 010210;0.360     ;0.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101590;TLS Da 3/80 010213;0.900     ;0.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101749;TL DA3/83 10022014;0.840     ;0.840     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002101814;TL DA2/43 02022015;1.030     ;1.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002102044;TLS DA1/23 010719 ;0.930     ;0.700     ;0.700     ;0.700     ;21                ;2              ;14.700
24/02/2025   ;32        ;TN0002200103;BQ DE TSIE - Da   ;3.540     ;3.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002200210;Bt Da 3/10 170599 ;11.450    ;11.450    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002200251;BTDa1/7(3/12/01)  ;4.770     ;4.770     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002200319;BT Da 1/2 23052006;11.130    ;11.130    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002200327;BT Da 1/2 10/06/09;7.420     ;7.420     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002200335;BT Da 1/3 280613  ;3.710     ;3.710     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002200343;BT DA 1/5 03062016;1.860     ;1.860     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002200350;BT DA 1/4 04052018;1.860     ;1.860     ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002300366;AIR LIQ Da1/4 0999;145.270   ;145.270   ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002300374;AIR LIQ Da1/6 0601;83.010    ;83.010    ;0.000     ;0.000     ;0                 ;0              ;0.000
24/02/2025   ;32        ;TN0002300390;ALQ Da1/6 (160902);71.150    ;71.150    ;0.000     ;0.000     ;0                 ;0              ;0.000
